species,stressor,vuln,iucn_sid,src,map_f
acropora acuminata,bycatch,0.33422,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,entanglement_macroplastic,0.09748,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,eutrophication_nutrient_pollution,0.59673,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,habitat_loss_degradation,0.38435,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,inorganic_pollution,0.47826,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,light_pollution,0.23708,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,marine_heat_waves,0.58613,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,ocean_acidification,0.47955,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,oceanographic,0.47416,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,organic_pollution,0.47697,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,plastic_pollution_microplastic,0.211,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,poisons_toxins,0.44966,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,salinity,0.63153,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,sedimentation,0.34893,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,sea_level_rise,0.23708,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,sst_rise,0.71843,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,storm_disturbance,0.18962,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,uv_radiation,0.38438,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora acuminata,wildlife_strike,0,132940,iucn,species_ranges/iucn_spp_mol_132940.csv
acropora anthocercis,biomass_removal,0.71843,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,bycatch,0.33422,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,entanglement_macroplastic,0.09748,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,eutrophication_nutrient_pollution,0.59673,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,habitat_loss_degradation,0.38435,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,inorganic_pollution,0.47826,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,light_pollution,0.23708,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,marine_heat_waves,0.58613,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,ocean_acidification,0.47955,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,oceanographic,0.47416,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,organic_pollution,0.47697,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,plastic_pollution_microplastic,0.211,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,poisons_toxins,0.44966,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,salinity,0.63153,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,sedimentation,0.34893,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,sea_level_rise,0.23708,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,sst_rise,0.71843,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,storm_disturbance,0.18962,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,uv_radiation,0.38438,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora anthocercis,wildlife_strike,0,133513,iucn,species_ranges/iucn_spp_mol_133513.csv
acropora appressa,biomass_removal,0.71843,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,bycatch,0.33422,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,entanglement_macroplastic,0.09748,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,eutrophication_nutrient_pollution,0.59673,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,habitat_loss_degradation,0.38435,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,inorganic_pollution,0.47826,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,light_pollution,0.23708,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,marine_heat_waves,0.58613,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,ocean_acidification,0.47955,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,oceanographic,0.47416,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,organic_pollution,0.47697,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,plastic_pollution_microplastic,0.211,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,poisons_toxins,0.44966,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,salinity,0.63153,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,sedimentation,0.34893,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,sea_level_rise,0.23708,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,sst_rise,0.71843,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,storm_disturbance,0.18962,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,uv_radiation,0.38438,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora appressa,wildlife_strike,0,133195,iucn,species_ranges/iucn_spp_mol_133195.csv
acropora arabensis,biomass_removal,0.71843,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,bycatch,0.33422,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,entanglement_macroplastic,0.09748,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,eutrophication_nutrient_pollution,0.59673,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,habitat_loss_degradation,0.38435,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,inorganic_pollution,0.47826,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,light_pollution,0.23708,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,marine_heat_waves,0.58613,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,ocean_acidification,0.47955,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,oceanographic,0.47416,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,organic_pollution,0.47697,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,plastic_pollution_microplastic,0.211,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,poisons_toxins,0.44966,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,salinity,0.63153,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,sedimentation,0.34893,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,sea_level_rise,0.23708,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,sst_rise,0.71843,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,storm_disturbance,0.18962,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,uv_radiation,0.38438,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora arabensis,wildlife_strike,0,133604,iucn,species_ranges/iucn_spp_mol_133604.csv
acropora aspera,biomass_removal,0.71843,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,bycatch,0.33422,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,entanglement_macroplastic,0.09748,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,eutrophication_nutrient_pollution,0.59673,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,habitat_loss_degradation,0.38435,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,inorganic_pollution,0.47826,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,light_pollution,0.23708,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,marine_heat_waves,0.58613,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,ocean_acidification,0.47955,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,oceanographic,0.47416,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,organic_pollution,0.47697,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,plastic_pollution_microplastic,0.211,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,poisons_toxins,0.44966,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,salinity,0.63153,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,sedimentation,0.34893,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,sea_level_rise,0.23708,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,sst_rise,0.71843,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,storm_disturbance,0.18962,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,uv_radiation,0.38438,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora aspera,wildlife_strike,0,133132,iucn,species_ranges/iucn_spp_mol_133132.csv
acropora austera,biomass_removal,0.71843,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,biomass_removal,0.71843,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,bycatch,0.33422,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,bycatch,0.33422,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,entanglement_macroplastic,0.09748,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,entanglement_macroplastic,0.09748,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,eutrophication_nutrient_pollution,0.59673,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,eutrophication_nutrient_pollution,0.59673,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,habitat_loss_degradation,0.38435,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,habitat_loss_degradation,0.38435,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,inorganic_pollution,0.47826,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,inorganic_pollution,0.47826,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,light_pollution,0.23708,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,light_pollution,0.23708,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,marine_heat_waves,0.58613,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,marine_heat_waves,0.58613,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,ocean_acidification,0.47955,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,ocean_acidification,0.47955,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,oceanographic,0.47416,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,oceanographic,0.47416,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,organic_pollution,0.47697,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,organic_pollution,0.47697,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,plastic_pollution_microplastic,0.211,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,plastic_pollution_microplastic,0.211,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,poisons_toxins,0.44966,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,poisons_toxins,0.44966,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,salinity,0.63153,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,salinity,0.63153,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,sedimentation,0.34893,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,sedimentation,0.34893,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,sea_level_rise,0.23708,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,sea_level_rise,0.23708,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,sst_rise,0.71843,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,sst_rise,0.71843,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,storm_disturbance,0.18962,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,storm_disturbance,0.18962,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,uv_radiation,0.38438,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,uv_radiation,0.38438,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora austera,wildlife_strike,0,133160,iucn,species_ranges/iucn_spp_mol_133160.csv
acropora austera,wildlife_strike,0,133385,iucn,species_ranges/iucn_spp_mol_133385.csv
acropora awi,biomass_removal,0.71843,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,bycatch,0.33422,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,entanglement_macroplastic,0.09748,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,eutrophication_nutrient_pollution,0.59673,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,habitat_loss_degradation,0.38435,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,inorganic_pollution,0.48635,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,light_pollution,0.23708,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,marine_heat_waves,0.57421,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,ocean_acidification,0.47955,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,oceanographic,0.47416,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,organic_pollution,0.4885,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,plastic_pollution_microplastic,0.211,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,poisons_toxins,0.44966,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,salinity,0.63153,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,sedimentation,0.34893,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,sea_level_rise,0.23708,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,sst_rise,0.71843,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,storm_disturbance,0.18962,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,uv_radiation,0.38438,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora awi,wildlife_strike,0,133583,iucn,species_ranges/iucn_spp_mol_133583.csv
acropora batunai,biomass_removal,0.71843,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,bycatch,0.4302,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,entanglement_macroplastic,0.14615,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,eutrophication_nutrient_pollution,0.59673,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,habitat_loss_degradation,0.38435,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,inorganic_pollution,0.47826,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,light_pollution,0.23708,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,marine_heat_waves,0.57431,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,ocean_acidification,0.47955,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,oceanographic,0.47416,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,organic_pollution,0.47697,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,plastic_pollution_microplastic,0.18954,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,poisons_toxins,0.4333,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,salinity,0.63153,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,sedimentation,0.33474,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,sea_level_rise,0.23708,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,sst_rise,0.71843,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,storm_disturbance,0.18962,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,uv_radiation,0.38438,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora batunai,wildlife_strike,0,133283,iucn,species_ranges/iucn_spp_mol_133283.csv
acropora branchi,biomass_removal,0.71843,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,bycatch,0.33422,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,entanglement_macroplastic,0.09748,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,eutrophication_nutrient_pollution,0.59673,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,habitat_loss_degradation,0.38435,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,inorganic_pollution,0.47826,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,light_pollution,0.23708,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,marine_heat_waves,0.58613,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,ocean_acidification,0.47955,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,oceanographic,0.47416,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,organic_pollution,0.47697,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,plastic_pollution_microplastic,0.211,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,poisons_toxins,0.44966,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,salinity,0.63153,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,sedimentation,0.34893,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,sea_level_rise,0.23708,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,sst_rise,0.71843,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,storm_disturbance,0.18962,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,uv_radiation,0.38438,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora branchi,wildlife_strike,0,133334,iucn,species_ranges/iucn_spp_mol_133334.csv
acropora bushyensis,biomass_removal,0.71843,133471,iucn,species_ranges/iucn_spp_mol_133471.csv
acropora bushyensis,bycatch,0.33422,133471,iucn,species_ranges/iucn_spp_mol_133471.csv
acropora bushyensis,entanglement_macroplastic,0.09748,133471,iucn,species_ranges/iucn_spp_mol_133471.csv
acropora bushyensis,eutrophication_nutrient_pollution,0.59673,133471,iucn,species_ranges/iucn_spp_mol_133471.csv
acropora bushyensis,habitat_loss_degradation,0.38435,133471,iucn,species_ranges/iucn_spp_mol_133471.csv
